model,kx,t_nu,response,response_imag,p_max,j_max
improved_sugama,0.05,10.498339154361515,2.719391469074582e-06,6.617545364094555e-18,24,10
improved_sugama,0.05,10.74829961041774,1.954631281850423e-06,4.6841187249645497e-17,24,10
improved_sugama,0.05,10.99826006647397,2.314769379310192e-06,3.0797548241519464e-18,24,10
improved_sugama,0.05,11.248220522530197,3.1036353412061793e-06,-5.56570389045447e-17,24,10
improved_sugama,0.05,11.498180978586422,3.280013669569526e-06,-5.590049412081994e-17,24,10
improved_sugama,0.05,11.748141434642648,2.7672863061156546e-06,-9.066447191157224e-18,24,10
improved_sugama,0.05,11.998101890698877,2.3205547941172408e-06,1.9045396555402002e-17,24,10
improved_sugama,0.05,12.248062346755102,2.442250551486811e-06,-1.7530909180809705e-18,24,10
improved_sugama,0.05,12.498022802811327,2.847218450172954e-06,-3.685318018660743e-17,24,10
improved_sugama,0.05,12.747983258867556,2.981874635823228e-06,-4.1380550067329075e-17,24,10
improved_sugama,0.05,12.99794371492378,2.740171542132852e-06,-1.61905337091852e-17,24,10
improved_sugama,0.05,13.247904170980007,2.485217405082101e-06,2.3490770826660533e-18,24,10
improved_sugama,0.05,13.497864627036233,2.5117950520373902e-06,-6.798318539610539e-18,24,10
improved_sugama,0.05,13.74782508309246,2.7140161436072337e-06,-2.7188447818061848e-17,24,10
improved_sugama,0.05,13.997785539148689,2.803161985325502e-06,-3.2230186391767665e-17,24,10
improved_sugama,0.05,14.247745995204912,2.6910053422800035e-06,-1.9152006203536644e-17,24,10
improved_sugama,0.05,14.49770645126114,2.5475908809637472e-06,-7.467301868139172e-18,24,10
improved_sugama,0.05,14.747666907317369,2.540597501009995e-06,-1.1032021440944508e-17,24,10
improved_sugama,0.05,14.997627363373592,2.637844815412442e-06,-2.25874976369142e-17,24,10
improved_sugama,0.05,15.24758781942982,2.6915777336018065e-06,-2.6792118160380508e-17,24,10
improved_sugama,0.05,15.497548275486045,2.6397321164300377e-06,-2.0268294298392777e-17,24,10
improved_sugama,0.05,15.747508731542272,2.5593959359535103e-06,-1.3178767638388857e-17,24,10
improved_sugama,0.05,15.9974691875985,2.543540503417383e-06,-1.4263360834659552e-17,24,10
improved_sugama,0.05,16.247429643654726,2.587538030997404e-06,-2.0668545270391408e-17,24,10
improved_sugama,0.05,16.49739009971095,2.617224494661055e-06,-2.3762642088045922e-17,24,10
improved_sugama,0.05,16.747350555767177,2.5925920044419735e-06,-2.0674197705709712e-17,24,10
improved_sugama,0.05,16.997311011823406,2.54713128188825e-06,-1.6525572837768056e-17,24,10
improved_sugama,0.05,17.24727146787963,2.531257035089002e-06,-1.6630654812558283e-17,24,10
improved_sugama,0.05,17.497231923935857,2.5488463236650353e-06,-2.0111502148659866e-17,24,10
improved_sugama,0.05,17.747192379992086,2.5634334298056036e-06,-2.2240384708691886e-17,24,10
improved_sugama,0.05,17.99715283604831,2.5506191841575794e-06,-2.0890424566062758e-17,24,10
improved_sugama,0.05,18.247113292104537,2.524092674756365e-06,-1.854232968282593e-17,24,10
improved_sugama,0.05,18.49707374816077,2.510643642632552e-06,-1.8347230178540224e-17,24,10
improved_sugama,0.05,18.74703420421699,2.51548806134821e-06,-2.0217908465460185e-17,24,10
improved_sugama,0.05,18.996994660273216,2.5211019224157685e-06,-2.162206872592275e-17,24,10
improved_sugama,0.05,19.246955116329445,2.5131831585551547e-06,-2.111745749421834e-17,24,10
improved_sugama,0.05,19.49691557238567,2.4967960753075676e-06,-1.9840089080710338e-17,24,10
improved_sugama,0.05,19.746876028441896,2.4859053973111336e-06,-1.9615301405080557e-17,24,10
improved_sugama,0.05,19.99683648449812,2.484821273390651e-06,-2.0621449858537978e-17,24,10
improved_sugama,0.05,20.24679694055435,2.485343470913427e-06,-2.153143174154605e-17,24,10
improved_sugama,0.05,20.496757396610572,2.4793424225822116e-06,-2.141275241675031e-17,24,10
improved_sugama,0.05,20.746717852666805,2.4683435271089964e-06,-2.0759777773110357e-17,24,10
improved_sugama,0.05,20.99667830872303,2.4594894246441504e-06,-2.0598135152587708e-17,24,10
improved_sugama,0.05,21.246638764779256,2.4558025718847593e-06,-2.114541555268778e-17,24,10
improved_sugama,0.05,21.49659922083548,2.4535689468947233e-06,-2.1733306061843714e-17,24,10
improved_sugama,0.05,21.74655967689171,2.448283573494418e-06,-2.178272820351329e-17,24,10
improved_sugama,0.05,21.99652013294794,2.440153670801094e-06,-2.1480737951856346e-17,24,10
improved_sugama,0.05,22.24648058900416,2.4327621510609413e-06,-2.1391311429983838e-17,24,10
improved_sugama,0.05,22.49644104506039,2.4280536285928557e-06,-2.171291241497971e-17,24,10
improved_sugama,0.05,22.746401501116615,2.424416435445016e-06,-2.2102916816387308e-17,24,10
improved_sugama,0.05,22.996361957172844,2.419408824059261e-06,-2.221139630629663e-17,24,10
improved_sugama,0.05,23.24632241322907,2.41283443987727e-06,-2.2103428427596178e-17,24,10
improved_sugama,0.05,23.496282869285295,2.4064536257364693e-06,-2.2081818747683533e-17,24,10
improved_sugama,0.05,23.74624332534152,2.401450664974055e-06,-2.2284771000641628e-17,24,10
improved_sugama,0.05,23.99620378139775,2.3971678142682516e-06,-2.2552001197179228e-17,24,10
improved_sugama,0.05,24.24616423745398,2.3923080211599e-06,-2.268136450308898e-17,24,10
improved_sugama,0.05,24.496124693510204,2.386614265463094e-06,-2.2676854507594186e-17,24,10
improved_sugama,0.05,24.74608514956643,2.380931660039961e-06,-2.2703163568587804e-17,24,10
improved_sugama,0.05,24.996045605622655,2.3759535464528543e-06,-2.2851395058140345e-17,24,10
improved_sugama,0.05,25.24600606167888,2.3714371376780823e-06,-2.3045766488390633e-17,24,10
improved_sugama,0.05,25.49596651773511,2.3667064476580323e-06,-2.3173689802100896e-17,24,10
improved_sugama,0.05,25.745926973791335,2.361550391923852e-06,-2.322513675266303e-17,24,10
improved_sugama,0.05,25.99588742984756,2.356363863458203e-06,-2.3283018690177033e-17,24,10
improved_sugama,0.05,26.245847885903785,2.3515404622150687e-06,-2.3406195796628833e-17,24,10
improved_sugama,0.05,26.495808341960014,2.3470073527835073e-06,-2.356002516635334e-17,24,10
improved_sugama,0.05,26.74576879801624,2.342418742315172e-06,-2.3683433004497252e-17,24,10
improved_sugama,0.05,26.995729254072465,2.3376269232689505e-06,-2.376219857706593e-17,24,10
improved_sugama,0.05,27.245689710128698,2.332810317814651e-06,-2.3840615079416106e-17,24,10
improved_sugama,0.05,27.49565016618492,2.328186689563295e-06,-2.395341099163218e-17,24,10
improved_sugama,0.05,27.745610622241145,2.323746307603479e-06,-2.4083187965396386e-17,24,10
improved_sugama,0.05,27.995571078297377,2.319315587034717e-06,-2.420205398744132e-17,24,10
improved_sugama,0.05,28.2455315343536,2.314799515167786e-06,-2.429375835792564e-17,24,10
improved_sugama,0.05,28.495491990409825,2.3102751589518084e-06,-2.4383766801359068e-17,24,10
improved_sugama,0.05,28.745452446466057,2.3058602816809375e-06,-2.449172647287689e-17,24,10
improved_sugama,0.05,28.99541290252228,2.3015643302110473e-06,-2.461032247215061e-17,24,10
improved_sugama,0.05,29.245373358578505,2.2973018528806233e-06,-2.472289660948964e-17,24,10
improved_sugama,0.05,29.495333814634733,2.293014899973012e-06,-2.482124467493414e-17,24,10
improved_sugama,0.05,29.74529427069096,2.288734605566926e-06,-2.491704423568545e-17,24,10
improved_sugama,0.05,29.995254726747184,2.284523301294724e-06,-2.5023219407203346e-17,24,10
improved_sugama,0.05,30.04524681795843,2.283701992647949e-06,-2.5043417658497027e-17,24,10
improved_sugama,0.1,0.0,9.95945960503559e-05,0.0,24,10
improved_sugama,0.1,0.012498022802811327,9.743364389627365e-05,-1.3323141700401725e-17,24,10
improved_sugama,0.1,0.024996045605622654,9.111190847868876e-05,-2.5528838493860665e-17,24,10
improved_sugama,0.1,0.03749406840843398,8.101813897842522e-05,-3.553679746346624e-17,24,10
improved_sugama,0.1,0.04999209121124531,6.776718453397923e-05,-4.256604596004386e-17,24,10
improved_sugama,0.1,0.06249011401405664,5.2158593639534364e-05,-4.5892152438009386e-17,24,10
improved_sugama,0.1,0.07498813681686796,3.512363969396213e-05,-4.5237455526785916e-17,24,10
improved_sugama,0.1,0.0874861596196793,1.7664702147419592e-05,-4.0663001155579864e-17,24,10
improved_sugama,0.1,0.09998418242249062,7.913268210466986e-07,-3.2348737503568465e-17,24,10
improved_sugama,0.1,0.11248220522530195,-1.454266949794108e-05,-2.102393346855807e-17,24,10
improved_sugama,0.1,0.12498022802811327,-2.749696138146658e-05,-7.503845027391145e-18,24,10
improved_sugama,0.1,0.1374782508309246,-3.739379368255008e-05,7.112310664967746e-18,24,10
improved_sugama,0.1,0.14997627363373592,-4.3755562144334964e-05,2.1636242336471874e-17,24,10
improved_sugama,0.1,0.16247429643654726,-4.6328945380325186e-05,3.4844907203179936e-17,24,10
improved_sugama,0.1,0.1749723192393586,-4.509456594647919e-05,4.557582156286776e-17,24,10
improved_sugama,0.1,0.18747034204216992,-4.026208907608645e-05,5.286577717429588e-17,24,10
improved_sugama,0.1,0.19996836484498123,-3.2251548115654284e-05,5.594859742640037e-17,24,10
improved_sugama,0.1,0.21246638764779255,-2.166247160618507e-05,5.439014283023616e-17,24,10
improved_sugama,0.1,0.2249644104506039,-9.233043762483395e-06,4.8063686834418296e-17,24,10
improved_sugama,0.1,0.2374624332534152,4.207967437056346e-06,3.7201892184200784e-17,24,10
improved_sugama,0.1,0.24996045605622655,1.7793449122595824e-05,2.2452682835951513e-17,24,10
improved_sugama,0.1,0.2624584788590379,3.067113338193778e-05,4.720130803243991e-18,24,10
improved_sugama,0.1,0.2749565016618492,4.205455444747723e-05,-1.481174089383583e-17,24,10
improved_sugama,0.1,0.2874545244646606,5.126879958932591e-05,-3.489859453365708e-17,24,10
improved_sugama,0.1,0.29995254726747184,5.778845439562346e-05,-5.4084929727816347e-17,24,10
improved_sugama,0.1,0.31245057007028315,6.126565985684152e-05,-7.097678418958111e-17,24,10
improved_sugama,0.1,0.3249485928730945,6.154682769479719e-05,-8.431026482045914e-17,24,10
improved_sugama,0.1,0.33744661567590584,5.867726451143754e-05,-9.303095870336479e-17,24,10
improved_sugama,0.1,0.3499446384787172,5.2893692454411346e-05,-9.63841933966996e-17,24,10
improved_sugama,0.1,0.36244266128152847,4.4605379820789685e-05,-9.396827014267313e-17,24,10
improved_sugama,0.1,0.37494068408433984,3.436526560940774e-05,-8.576307521751052e-17,24,10
improved_sugama,0.1,0.38743870688715115,2.2833037299439013e-05,-7.216618801955172e-17,24,10
improved_sugama,0.1,0.39993672968996247,1.0732567192847475e-05,-5.39906443728751e-17,24,10
improved_sugama,0.1,0.4124347524927738,-1.193595706808407e-06,-3.231118019503611e-17,24,10
improved_sugama,0.1,0.4249327752955851,-1.2229859017032756e-05,-8.480980250110236e-18,24,10
improved_sugama,0.1,0.43743079809839647,-2.1730577263173698e-05,1.5934224985070288e-17,24,10
improved_sugama,0.1,0.4499288209012078,-2.9157848492978886e-05,3.9307227316187075e-17,24,10
improved_sugama,0.1,0.4624268437040191,-3.411193414370165e-05,6.007225325301605e-17,24,10
improved_sugama,0.1,0.4749248665068304,-3.635261136654239e-05,7.675114634376628e-17,24,10
improved_sugama,0.1,0.4874228893096418,-3.581035189861142e-05,8.815333312508101e-17,24,10
improved_sugama,0.1,0.4999209121124531,-3.25868622742573e-05,9.340844588462582e-17,24,10
improved_sugama,0.1,0.5124189349152644,-2.6945177402468848e-05,9.205881303410062e-17,24,10
improved_sugama,0.1,0.5249169577180758,-1.9290133290682572e-05,8.406169042894205e-17,24,10
improved_sugama,0.1,0.5374149805208871,-1.0140615893031385e-05,6.978510230420353e-17,24,10
improved_sugama,0.1,0.5499130033236984,-9.545601613099162e-08,5.0049257794235484e-17,24,10
improved_sugama,0.1,0.5624110261265097,1.0204813867567387e-05,2.6029431656965506e-17,24,10
improved_sugama,0.1,0.5749090489293212,2.0117924611764798e-05,-7.544615105422659e-19,24,10
improved_sugama,0.1,0.5874070717321324,2.903909243790649e-05,-2.86000575378741e-17,24,10
improved_sugama,0.1,0.5999050945349437,3.643713253460734e-05,-5.572295909890816e-17,24,10
improved_sugama,0.1,0.612403117337755,4.188533394735265e-05,-8.038863627793096e-17,24,10
improved_sugama,0.1,0.6249011401405663,4.508532038257835e-05,-1.0093392830248012e-16,24,10
improved_sugama,0.1,0.6373991629433777,4.588257635932273e-05,-1.1598178635120557e-16,24,10
improved_sugama,0.1,0.649897185746189,4.427284864089028e-05,-1.2449060443425309e-16,24,10
improved_sugama,0.1,0.6623952085490004,4.039920880073715e-05,-1.2582220474742462e-16,24,10
improved_sugama,0.1,0.6748932313518117,3.4540147740766796e-05,-1.1980979614296864e-16,24,10
improved_sugama,0.1,0.687391254154623,2.708962700942475e-05,-1.067324677051993e-16,24,10
improved_sugama,0.1,0.6998892769574344,1.853049589206098e-05,-8.73491973508034e-17,24,10
improved_sugama,0.1,0.7123872997602456,9.403064541714815e-06,-6.286365860249872e-17,24,10
improved_sugama,0.1,0.7248853225630569,2.7087872526202984e-07,-3.4723549881151056e-17,24,10
improved_sugama,0.1,0.7373833453658682,-8.3141408120666e-06,-4.733230035424381e-18,24,10
improved_sugama,0.1,0.7498813681686797,-1.5845052919039693e-05,2.5223656824304126e-17,24,10
improved_sugama,0.1,0.762379390971491,-2.1889755534466753e-05,5.324436864167466e-17,24,10
improved_sugama,0.1,0.7748774137743023,-2.6115628846957556e-05,7.752832016597772e-17,24,10
improved_sugama,0.1,0.7873754365771136,-2.8307602603663297e-05,9.650390959239318e-17,24,10
improved_sugama,0.1,0.7998734593799249,-2.8378718286442967e-05,1.089317569062915e-16,24,10
improved_sugama,0.1,0.8123714821827362,-2.6372727594712528e-05,1.1396938733918387e-16,24,10
improved_sugama,0.1,0.8248695049855476,-2.2458751165939608e-05,1.112466768580319e-16,24,10
improved_sugama,0.1,0.8373675277883589,-1.6918488090162152e-05,1.00880571844248e-16,24,10
improved_sugama,0.1,0.8498655505911702,-1.0126892569004863e-05,8.351010985287944e-17,24,10
improved_sugama,0.1,0.8623635733939816,-2.52759780098308e-06,6.013457469472702e-17,24,10
improved_sugama,0.1,0.8748615961967929,5.395348316866447e-06,3.225942846719234e-17,24,10
improved_sugama,0.1,0.8873596189996042,1.3147679041304522e-05,1.5899536338902264e-18,24,10
improved_sugama,0.1,0.8998576418024156,2.0255189406241052e-05,-2.994906007677253e-17,24,10
improved_sugama,0.1,0.9123556646052269,2.6292271769025305e-05,-6.037405340822847e-17,24,10
improved_sugama,0.1,0.9248536874080382,3.090700066882732e-05,-8.772404913463283e-17,24,10
improved_sugama,0.1,0.9373517102108495,3.384128739885072e-05,-1.1029811245367038e-16,24,10
improved_sugama,0.1,0.9498497330136608,3.4944940758164264e-05,-1.2663823273904137e-16,24,10
improved_sugama,0.1,0.9623477558164721,3.4182858568391985e-05,-1.357011409122648e-16,24,10
improved_sugama,0.1,0.9748457786192836,3.163501088229108e-05,-1.3688322088509186e-16,24,10
improved_sugama,0.1,0.9873438014220949,2.7489331934493073e-05,-1.3009011590978588e-16,24,10
improved_sugama,0.1,0.9998418242249062,2.2028082915866057e-05,-1.157257523415269e-16,24,10
improved_sugama,0.1,1.0123398470277174,1.560865110949015e-05,-9.465316245497724e-17,24,10
improved_sugama,0.1,1.0248378698305287,8.64008554705726e-06,-6.819859305038397e-17,24,10
improved_sugama,0.1,1.0373358926333403,1.556913388549735e-06,-3.798448279865353e-17,24,10
improved_sugama,0.1,1.0498339154361516,-5.208079923824278e-06,-5.910238563915885e-18,24,10
improved_sugama,0.1,1.0623319382389629,-1.125039657203087e-05,2.602362319470416e-17,24,10
improved_sugama,0.1,1.0748299610417742,-1.621807095049621e-05,5.580356784960145e-17,24,10
improved_sugama,0.1,1.0873279838445857,-1.9832168598208483e-05,8.159149833646781e-17,24,10
improved_sugama,0.1,1.0998260066473968,-2.1902362445269145e-05,1.0175559865138263e-16,24,10
improved_sugama,0.1,1.1123240294502081,-2.233674071408036e-05,1.1505124738530785e-16,24,10
improved_sugama,0.1,1.1248220522530195,-2.1145373914224116e-05,1.20651712564544e-16,24,10
improved_sugama,0.1,1.1373200750558308,-1.843756019524613e-05,1.1819727454042613e-16,24,10
improved_sugama,0.1,1.1498180978586423,-1.4413055876596853e-05,1.0786564724175407e-16,24,10
improved_sugama,0.1,1.1623161206614534,-9.347958651954566e-06,9.028551316307679e-17,24,10
improved_sugama,0.1,1.1748141434642647,-3.576223325583342e-06,6.655383539218966e-17,24,10
improved_sugama,0.1,1.187312166267076,2.5319647905310626e-06,3.818939032563394e-17,24,10
improved_sugama,0.1,1.1998101890698873,8.59356970216061e-06,6.952314082165289e-18,24,10
improved_sugama,0.1,1.2123082118726989,1.4236374038246613e-05,-2.5214451958447636e-17,24,10
improved_sugama,0.1,1.22480623467551,1.9121490325432202e-05,-5.627943658419708e-17,24,10
improved_sugama,0.1,1.2373042574783213,2.2963369429366388e-05,-8.431472745986386e-17,24,10
improved_sugama,0.1,1.2498022802811326,2.5546141599159748e-05,-1.0757678998158626e-16,24,10
improved_sugama,0.1,1.2623003030839441,2.6735370970447135e-05,-1.246313129229296e-16,24,10
improved_sugama,0.1,1.2747983258867555,2.6484599872409046e-05,-1.3442531986933954e-16,24,10
improved_sugama,0.1,1.2872963486895668,2.4836387290785492e-05,-1.3635707528568464e-16,24,10
improved_sugama,0.1,1.299794371492378,2.1917886776888303e-05,-1.3031746319242362e-16,24,10
improved_sugama,0.1,1.3122923942951894,1.7931342158653893e-05,-1.1671284185573745e-16,24,10
improved_sugama,0.1,1.3247904170980007,1.3140183871325981e-05,-9.639052960019176e-17,24,10
improved_sugama,0.1,1.3372884399008123,7.851665562299989e-06,-7.063739115706999e-17,24,10
improved_sugama,0.1,1.3497864627036233,2.397174215689749e-06,-4.106893342374536e-17,24,10
improved_sugama,0.1,1.3622844855064347,-2.88853352629837e-06,-9.528743462251555e-18,24,10
improved_sugama,0.1,1.374782508309246,-7.687876478733914e-06,2.2010836039950188e-17,24,10
improved_sugama,0.1,1.3872805311120573,-1.1719523455121863e-05,5.16039305206391e-17,24,10
improved_sugama,0.1,1.3997785539148688,-1.4754861089848745e-05,7.742442958976351e-17,24,10
improved_sugama,0.1,1.41227657671768,-1.6630901360048366e-05,9.788088613883723e-17,24,10
improved_sugama,0.1,1.4247745995204912,-1.7258911991120982e-05,1.1172639436062015e-16,24,10
improved_sugama,0.1,1.4372726223233026,-1.6628328475022844e-05,1.181296155090175e-16,24,10
improved_sugama,0.1,1.4497706451261139,-1.4805803337291104e-05,1.1673069737644002e-16,24,10
improved_sugama,0.1,1.4622686679289254,-1.1929548200478487e-05,1.0765179541081012e-16,24,10
improved_sugama,0.1,1.4747666907317365,-8.199408867758043e-06,9.149920715173502e-17,24,10
improved_sugama,0.1,1.487264713534548,-3.863366006522345e-06,6.929996087494118e-17,24,10
improved_sugama,0.1,1.4997627363373593,7.986408411484051e-07,4.248601458141813e-17,24,10
improved_sugama,0.1,1.5122607591401707,5.492521971670337e-06,1.2728594054600661e-17,24,10
improved_sugama,0.1,1.524758781942982,9.928355494958673e-06,-1.8121634631795315e-17,24,10
improved_sugama,0.1,1.5372568047457933,1.3838081778068826e-05,-4.811204794893121e-17,24,10
improved_sugama,0.1,1.5497548275486046,1.699150156406828e-05,-7.538927411530744e-17,24,10
improved_sugama,0.1,1.562252850351416,1.9209629378307583e-05,-9.828165597279979e-17,24,10
improved_sugama,0.1,1.5747508731542272,2.0374634010712357e-05,-1.153875272880407e-16,24,10
improved_sugama,0.1,1.5872488959570388,2.0435821941789394e-05,-1.2568018858959723e-16,24,10
improved_sugama,0.1,1.5997469187598499,1.941137312995381e-05,-1.2855639484111762e-16,24,10
improved_sugama,0.1,1.6122449415626612,1.738580551416131e-05,-1.2387387924904886e-16,24,10
improved_sugama,0.1,1.6247429643654725,1.4503408250465423e-05,-1.1198412326337394e-16,24,10
improved_sugama,0.1,1.6372409871682838,1.0958127944182302e-05,-9.364630828721034e-17,24,10
improved_sugama,0.1,1.6497390099710951,6.98060225282394e-06,-7.003530127844367e-17,24,10
improved_sugama,0.1,1.6622370327739064,2.823198697622856e-06,-4.2683733908875456e-17,24,10
improved_sugama,0.1,1.6747350555767178,-1.255976347643247e-06,-1.3264491286249265e-17,24,10
improved_sugama,0.1,1.687233078379529,-5.009088876584457e-06,1.6371027633696265e-17,24,10
improved_sugama,0.1,1.6997311011823404,-8.213618856337858e-06,4.4365904946175544e-17,24,10
improved_sugama,0.1,1.7122291239851517,-1.0685523998267801e-05,6.901804035139024e-17,24,10
improved_sugama,0.1,1.7247271467879632,-1.2289753923703609e-05,8.882440200857844e-17,24,10
improved_sugama,0.1,1.7372251695907746,-1.2947523859548217e-05,1.0259646972345887e-16,24,10
improved_sugama,0.1,1.7497231923935859,-1.2639969704041547e-05,1.0952045669535455e-16,24,10
improved_sugama,0.1,1.7622212151963972,-1.1408036973118933e-05,1.0922429098428211e-16,24,10
improved_sugama,0.1,1.7747192379992085,-9.34869052595543e-06,1.0178360078306908e-16,24,10
improved_sugama,0.1,1.7872172608020198,-6.607756012359299e-06,8.771083657870852e-17,24,10
improved_sugama,0.1,1.7997152836048311,-3.369904412160018e-06,6.793122346098846e-17,24,10
improved_sugama,0.1,1.8122133064076424,1.5354393359965722e-07,4.372731241429787e-17,24,10
improved_sugama,0.1,1.8247113292104538,3.738199304676245e-06,1.6624132493428303e-17,24,10
improved_sugama,0.1,1.837209352013265,7.1607015489551245e-06,-1.1663883566069356e-17,24,10
improved_sugama,0.1,1.8497073748160764,1.0212459139665052e-05,-3.936216286220856e-17,24,10
improved_sugama,0.1,1.8622053976188877,1.271219006280379e-05,-6.476458747895581e-17,24,10
improved_sugama,0.1,1.874703420421699,1.4516517460381301e-05,-8.631452385826543e-17,24,10
improved_sugama,0.1,1.8872014432245103,1.5528008064194235e-05,-1.0270211061384924e-16,24,10
improved_sugama,0.1,1.8996994660273216,1.570021130553572e-05,-1.1295889450729993e-16,24,10
improved_sugama,0.1,1.912197488830133,1.5039450550344645e-05,-1.1649712845482496e-16,24,10
improved_sugama,0.1,1.9246955116329443,1.3603322908400633e-05,-1.131537028827841e-16,24,10
improved_sugama,0.1,1.9371935344357556,1.1496067683803875e-05,-1.0319142661686799e-16,24,10
improved_sugama,0.1,1.9496915572385671,8.861153235346687e-06,-8.728139666471488e-17,24,10
improved_sugama,0.1,1.9621895800413784,5.871596372761889e-06,-6.646695909399505e-17,24,10
improved_sugama,0.1,1.9746876028441898,2.7186578332188756e-06,-4.2071471363075956e-17,24,10
improved_sugama,0.1,1.987185625647001,-4.003553616568148e-07,-1.566039097918767e-17,24,10
improved_sugama,0.1,1.9996836484498124,-3.2944092671868678e-06,1.1139514750617903e-17,24,10
improved_sugama,0.1,2.0121816712526237,-5.790420315954794e-06,3.6656202788460777e-17,24,10
improved_sugama,0.1,2.024679694055435,-7.743581244720002e-06,5.9317120898997e-17,24,10
improved_sugama,0.1,2.0371777168582463,-9.045723496272736e-06,7.774791304396309e-17,24,10
improved_sugama,0.1,2.0496757396610574,-9.631237193995556e-06,9.084544660896496e-17,24,10
improved_sugama,0.1,2.062173762463869,-9.480230482841933e-06,9.785388437870409e-17,24,10
improved_sugama,0.1,2.0746717852666805,-8.618787955000538e-06,9.840073048313318e-17,24,10
improved_sugama,0.1,2.0871698080694916,-7.11637174900192e-06,9.251215433189398e-17,24,10
improved_sugama,0.1,2.099667830872303,-5.080586979435994e-06,8.06269941617024e-17,24,10
improved_sugama,0.1,2.1121658536751142,-2.6496939421895084e-06,6.354090942030406e-17,24,10
improved_sugama,0.1,2.1246638764779258,1.6617288726392452e-08,4.235996135505179e-17,24,10
improved_sugama,0.1,2.137161899280737,2.747576986230441e-06,1.8449959160529863e-17,24,10
improved_sugama,0.1,2.1496599220835484,5.372141860806626e-06,-6.681827676221674e-18,24,10
improved_sugama,0.1,2.1621579448863595,7.729576255365052e-06,-3.1467402203492203e-17,24,10
improved_sugama,0.1,2.1746559676891715,9.679158535610873e-06,-5.4366619881566686e-17,24,10
improved_sugama,0.1,2.187153990491982,1.1108433330291623e-05,-7.397816106575425e-17,24,10
improved_sugama,0.1,2.1996520132947937,1.1939534680552922e-05,-8.912319980836002e-17,24,10
improved_sugama,0.1,2.2121500360976047,1.2133235772881174e-05,-9.890136055917285e-17,24,10
improved_sugama,0.1,2.2246480589004163,1.1690528820377723e-05,-1.0276438325190407e-16,24,10
improved_sugama,0.1,2.237146081703228,1.0651694259325578e-05,-1.0053442653639661e-16,24,10
improved_sugama,0.1,2.249644104506039,9.092972240671411e-06,-9.24117312968076e-17,24,10
improved_sugama,0.1,2.26214212730885,7.12109253399242e-06,-7.895500654492346e-17,24,10
improved_sugama,0.1,2.2746401501116615,4.866043514640791e-06,-6.10578927196128e-17,24,10
improved_sugama,0.1,2.287138172914473,2.4725601614063633e-06,-3.987375918182158e-17,24,10
improved_sugama,0.1,2.2996361957172846,9.087964143407607e-08,-1.675400729422464e-17,24,10
improved_sugama,0.1,2.3121342185200957,-2.1326525550921067e-06,6.84840117207454e-18,24,10
improved_sugama,0.1,2.324632241322907,-4.064544564555895e-06,2.947480930745505e-17,24,10
improved_sugama,0.1,2.3371302641257183,-5.592143958904007e-06,4.9729207139578e-17,24,10
improved_sugama,0.1,2.3496282869285294,-6.6301732227038455e-06,6.638675359385038e-17,24,10
improved_sugama,0.1,2.362126309731341,-7.125438914296425e-06,7.84464724479381e-17,24,10
improved_sugama,0.1,2.374624332534152,-7.059458454012767e-06,8.522412633563645e-17,24,10
improved_sugama,0.1,2.3871223553369636,-6.448882390395545e-06,8.635501414245475e-17,24,10
improved_sugama,0.1,2.3996203781397747,-5.3437293582376946e-06,8.18354868386689e-17,24,10
improved_sugama,0.1,2.4121184009425862,-3.823586949432316e-06,7.201066317514073e-17,24,10
improved_sugama,0.1,2.4246164237453978,-1.9920557984667917e-06,5.755980298458831e-17,24,10
improved_sugama,0.1,2.437114446548209,3.0181424565681504e-08,3.942017800165058e-17,24,10
improved_sugama,0.1,2.44961246935102,2.113206105233414e-06,1.8771112033353576e-17,24,10
improved_sugama,0.1,2.4621104921538315,4.126117147736984e-06,-3.0868891535376397e-18,24,10
improved_sugama,0.1,2.4746085149566426,5.945169399113856e-06,-2.477249762896668e-17,24,10
improved_sugama,0.1,2.4871065377594546,7.461293101606737e-06,-4.494611382964831e-17,24,10
improved_sugama,0.1,2.499604560562265,8.586540116952693e-06,-6.237479072457682e-17,24,10
improved_sugama,0.1,2.5121025833650767,9.259079636213535e-06,-7.60071681067172e-17,24,10
improved_sugama,0.1,2.5246006061678883,9.446464836425616e-06,-8.503786984446334e-17,24,10
improved_sugama,0.1,2.5370986289706994,9.147005751208507e-06,-8.89630618810704e-17,24,10
improved_sugama,0.1,2.549596651773511,8.389205021920115e-06,-8.759930078568279e-17,24,10
improved_sugama,0.1,2.562094674576322,7.229334467542133e-06,-8.109377259495638e-17,24,10
improved_sugama,0.1,2.5745926973791335,5.747344061389071e-06,-6.990758004237211e-17,24,10
improved_sugama,0.1,2.5870907201819446,4.04139409978538e-06,-5.4794867414707334e-17,24,10
improved_sugama,0.1,2.599588742984756,2.221380278341394e-06,-3.6736784242193855e-17,24,10
improved_sugama,0.1,2.6120867657875677,4.018755513528926e-07,-1.6884265079644592e-17,24,10
improved_sugama,0.1,2.624584788590379,-1.3050608812895045e-06,3.512055025306221e-18,24,10
improved_sugama,0.1,2.63708281139319,-2.7967594230535968e-06,2.3176561411296163e-17,24,10
improved_sugama,0.1,2.6495808341960014,-3.986082927159006e-06,4.090468223746224e-17,24,10
improved_sugama,0.1,2.6620788569988125,-4.8064740234538715e-06,5.56253416536644e-17,24,10
